Transaction ID,Transaction Date,Customer ID,Customer Type,Product ID,Product Name,Product Category,Region,Sales Channel,Sales Rep ID,Quantity,Unit Price,Discount (%),Revenue,Cost/COGS
TRX-20251028-00683,2025-10-28,CUST-0209,Retail,PRD-08,Deterjen Bubuk 800g,Home Care,Sulawesi,Direct,REP-03,5,25000,5,118750.0,95000
TRX-20240818-00684,2024-08-18,CUST-0546,New,PRD-12,Pasta Gigi 150g,Personal Care,Jawa Tengah,Modern Trade,REP-06,6,15000,15,76500.0,66000
TRX-20260312-00685,2026-03-12,CUST-0363,Retail,PRD-01,Minyak Goreng 2L,Food,Jawa Barat,Distributor,REP-04,6,35000,5,199500.0,168000
TRX-20230221-00686,2023-02-21,CUST-0319,Retail,PRD-09,Pembersih Lantai 900ml,Home Care,Jawa Tengah,Modern Trade,REP-03,2,18000,0,36000.0,27000
TRX-20230912-00687,2023-09-12,CUST-0732,Retail,PRD-09,Pembersih Lantai 900ml,Home Care,Jawa Barat,Direct,REP-02,4,18000,0,72000.0,54000
TRX-20241029-00688,2024-10-29,CUST-0538,New,PRD-02,Beras Premium 5kg,Food,Jawa Timur,Modern Trade,REP-08,5,65000,0,325000.0,265000
TRX-20240905-00689,2024-09-05,CUST-0260,New,PRD-08,Deterjen Bubuk 800g,Home Care,Sumatera,Online,REP-03,2,25000,20,40000.0,38000
TRX-20251119-00690,2025-11-19,CUST-0266,Wholesale,PRD-08,Deterjen Bubuk 800g,Home Care,Jawa Barat,Distributor,REP-07,32,25000,0,800000.0,608000
TRX-20251206-00691,2025-12-06,CUST-0599,New,PRD-05,Kopi Bubuk 200g,Beverages,Jawa Barat,Distributor,REP-03,5,22000,0,110000.0,80000
TRX-20240515-00692,2024-05-15,CUST-0253,Wholesale,PRD-01,Minyak Goreng 2L,Food,Jawa Timur,Distributor,REP-03,28,35000,15,833000.0,784000
TRX-20230421-00693,2023-04-21,CUST-0234,Retail,PRD-06,Teh Celup Box,Beverages,Sumatera,Distributor,REP-05,9,9000,0,81000.0,58500
TRX-20251102-00694,2025-11-02,CUST-0134,Wholesale,PRD-08,Deterjen Bubuk 800g,Home Care,Jawa Barat,Direct,REP-04,36,25000,5,855000.0,684000
TRX-20251203-00695,2025-12-03,CUST-0078,New,PRD-02,Beras Premium 5kg,Food,Jawa Barat,Distributor,REP-08,8,65000,20,416000.0,424000
TRX-20250806-00696,2025-08-06,CUST-0243,Retail,PRD-08,Deterjen Bubuk 800g,Home Care,Sulawesi,Direct,REP-05,5,25000,0,125000.0,95000
TRX-20231118-00697,2023-11-18,CUST-0579,Retail,PRD-07,Susu UHT 1L,Beverages,Jabodetabek,Distributor,REP-03,2,19000,10,34200.0,29000
TRX-20231129-00698,2023-11-29,CUST-0555,Wholesale,PRD-11,Shampoo 170ml,Personal Care,Sumatera,Distributor,REP-02,22,24000,5,501600.0,396000
TRX-20230411-00699,2023-04-11,CUST-0551,Retail,PRD-02,Beras Premium 5kg,Food,Jawa Barat,Direct,REP-01,1,65000,0,65000.0,53000
TRX-20260102-00700,2026-01-02,CUST-0659,Retail,PRD-12,Pasta Gigi 150g,Personal Care,Sumatera,Distributor,REP-01,5,15000,20,60000.0,55000
TRX-20260403-00701,2026-04-03,CUST-0603,Retail,PRD-06,Teh Celup Box,Beverages,Jabodetabek,Online,REP-02,10,9000,5,85500.0,65000
TRX-20260403-00702,2026-04-03,CUST-0368,Retail,PRD-09,Pembersih Lantai 900ml,Home Care,Jawa Timur,Online,REP-02,9,18000,0,162000.0,121500
TRX-20260426-00703,2026-04-26,CUST-0013,Retail,PRD-11,Shampoo 170ml,Personal Care,Jawa Timur,Direct,REP-08,7,24000,25,126000.0,126000
TRX-20251102-00704,2025-11-02,CUST-0787,Wholesale,PRD-02,Beras Premium 5kg,Food,Jawa Timur,Direct,REP-01,22,65000,0,1430000.0,1166000
TRX-20260413-00705,2026-04-13,CUST-0514,New,PRD-12,Pasta Gigi 150g,Personal Care,Jabodetabek,Direct,REP-06,8,15000,15,102000.0,88000
TRX-20240712-00706,2024-07-12,CUST-0222,Retail,PRD-05,Kopi Bubuk 200g,Beverages,Jawa Timur,Direct,REP-04,4,22000,0,88000.0,64000
TRX-20260521-00707,2026-05-21,CUST-0479,Retail,PRD-07,Susu UHT 1L,Beverages,Jawa Barat,Direct,REP-08,6,19000,20,91200.0,87000
TRX-20250523-00708,2025-05-23,CUST-0222,Retail,PRD-04,Tepung Terigu 1kg,Food,Jabodetabek,Direct,REP-05,4,12500,5,47500.0,40000
TRX-20250513-00709,2025-05-13,CUST-0186,Retail,PRD-05,Kopi Bubuk 200g,Beverages,Sulawesi,Distributor,REP-02,4,22000,10,79200.0,64000
TRX-20230227-00710,2023-02-27,CUST-0093,Retail,PRD-03,Gula Pasir 1kg,Food,Jawa Barat,Distributor,REP-07,4,16000,25,48000.0,52000
TRX-20250610-00711,2025-06-10,CUST-0217,Wholesale,PRD-12,Pasta Gigi 150g,Personal Care,Jawa Tengah,Online,REP-05,32,15000,15,408000.0,352000
TRX-20240619-00712,2024-06-19,CUST-0726,Retail,PRD-06,Teh Celup Box,Beverages,Jabodetabek,Direct,REP-06,5,9000,0,45000.0,32500
TRX-20241126-00713,2024-11-26,CUST-0027,New,PRD-06,Teh Celup Box,Beverages,Jawa Barat,Modern Trade,REP-07,5,9000,0,45000.0,32500
TRX-20230505-00714,2023-05-05,CUST-0537,Retail,PRD-02,Beras Premium 5kg,Food,Jabodetabek,Online,REP-03,4,65000,5,247000.0,212000
TRX-20230329-00715,2023-03-29,CUST-0462,New,PRD-08,Deterjen Bubuk 800g,Home Care,Jabodetabek,Direct,REP-04,9,25000,0,225000.0,171000
TRX-20251117-00716,2025-11-17,CUST-0381,Retail,PRD-07,Susu UHT 1L,Beverages,Jawa Tengah,Online,REP-04,1,19000,10,17100.0,14500
TRX-20260627-00717,2026-06-27,CUST-0571,Wholesale,PRD-11,Shampoo 170ml,Personal Care,Jabodetabek,Distributor,REP-07,37,24000,0,888000.0,666000
TRX-20240111-00718,2024-01-11,CUST-0742,Retail,PRD-06,Teh Celup Box,Beverages,Jawa Tengah,Distributor,REP-08,3,9000,0,27000.0,19500
TRX-20250602-00719,2025-06-02,CUST-0521,Retail,PRD-09,Pembersih Lantai 900ml,Home Care,Jabodetabek,Modern Trade,REP-05,12,18000,20,172800.0,162000
TRX-20231009-00720,2023-10-09,CUST-0562,New,PRD-02,Beras Premium 5kg,Food,Jabodetabek,Direct,REP-06,3,65000,0,195000.0,159000
TRX-20260618-00721,2026-06-18,CUST-0013,Retail,PRD-03,Gula Pasir 1kg,Food,Jabodetabek,Modern Trade,REP-03,6,16000,10,86400.0,78000
TRX-20240929-00722,2024-09-29,CUST-0491,Retail,PRD-12,Pasta Gigi 150g,Personal Care,Jawa Barat,Online,REP-06,4,15000,10,54000.0,44000
TRX-20240629-00723,2024-06-29,CUST-0236,Retail,PRD-04,Tepung Terigu 1kg,Food,Jawa Barat,Modern Trade,REP-06,6,12500,15,63750.0,60000
TRX-20250409-00724,2025-04-09,CUST-0343,New,PRD-07,Susu UHT 1L,Beverages,Jawa Timur,Modern Trade,REP-02,11,19000,10,188100.0,159500
TRX-20240823-00725,2024-08-23,CUST-0125,New,PRD-01,Minyak Goreng 2L,Food,Jawa Tengah,Online,REP-06,5,35000,5,166250.0,140000
TRX-20240506-00726,2024-05-06,CUST-0612,Retail,PRD-12,Pasta Gigi 150g,Personal Care,Jawa Timur,Online,REP-04,9,15000,0,135000.0,99000
TRX-20250719-00727,2025-07-19,CUST-0691,Retail,PRD-04,Tepung Terigu 1kg,Food,Jawa Barat,Direct,REP-04,4,12500,25,37500.0,40000
TRX-20240404-00728,2024-04-04,CUST-0061,Wholesale,PRD-01,Minyak Goreng 2L,Food,Jawa Barat,Online,REP-01,37,35000,5,1230250.0,1036000
TRX-20251228-00729,2025-12-28,CUST-0203,Retail,PRD-09,Pembersih Lantai 900ml,Home Care,Jawa Tengah,Modern Trade,REP-06,3,18000,0,54000.0,40500
TRX-20240211-00730,2024-02-11,CUST-0650,Wholesale,PRD-03,Gula Pasir 1kg,Food,Jawa Timur,Direct,REP-04,28,16000,0,448000.0,364000
TRX-20230715-00731,2023-07-15,CUST-0760,Retail,PRD-06,Teh Celup Box,Beverages,Jawa Barat,Direct,REP-07,5,9000,0,45000.0,32500
TRX-20260109-00732,2026-01-09,CUST-0662,New,PRD-12,Pasta Gigi 150g,Personal Care,Jabodetabek,Direct,REP-08,7,15000,5,99750.0,77000
TRX-20251115-00733,2025-11-15,CUST-0034,Retail,PRD-08,Deterjen Bubuk 800g,Home Care,Jawa Timur,Distributor,REP-02,8,25000,15,170000.0,152000
TRX-20251212-00734,2025-12-12,CUST-0704,Wholesale,PRD-12,Pasta Gigi 150g,Personal Care,Jawa Timur,Direct,REP-06,43,15000,0,645000.0,473000
TRX-20250215-00735,2025-02-15,CUST-0447,Wholesale,PRD-02,Beras Premium 5kg,Food,Jabodetabek,Distributor,REP-03,31,65000,5,1914250.0,1643000
TRX-20230531-00736,2023-05-31,CUST-0719,Retail,PRD-01,Minyak Goreng 2L,Food,Jabodetabek,Distributor,REP-08,6,35000,15,178500.0,168000
TRX-20241001-00737,2024-10-01,CUST-0124,Retail,PRD-02,Beras Premium 5kg,Food,Jabodetabek,Online,REP-08,4,65000,5,247000.0,212000
TRX-20230430-00738,2023-04-30,CUST-0582,Retail,PRD-12,Pasta Gigi 150g,Personal Care,Jabodetabek,Direct,REP-07,4,15000,0,60000.0,44000
TRX-20240912-00739,2024-09-12,CUST-0247,Retail,PRD-02,Beras Premium 5kg,Food,Jawa Barat,Distributor,REP-03,5,65000,0,325000.0,265000
TRX-20230910-00740,2023-09-10,CUST-0734,New,PRD-01,Minyak Goreng 2L,Food,Sumatera,Modern Trade,REP-06,7,35000,25,183750.0,196000
TRX-20231104-00741,2023-11-04,CUST-0650,Wholesale,PRD-12,Pasta Gigi 150g,Personal Care,Jawa Tengah,Online,REP-02,25,15000,15,318750.0,275000
TRX-20230721-00742,2023-07-21,CUST-0762,Retail,PRD-10,Sabun Mandi Batang,Personal Care,Sulawesi,Distributor,REP-08,2,5000,10,9000.0,7000
TRX-20250208-00743,2025-02-08,CUST-0236,Retail,PRD-02,Beras Premium 5kg,Food,Jabodetabek,Distributor,REP-05,3,65000,0,195000.0,159000
TRX-20260331-00744,2026-03-31,CUST-0201,Retail,PRD-06,Teh Celup Box,Beverages,Jawa Tengah,Online,REP-08,7,9000,0,63000.0,45500
TRX-20251113-00745,2025-11-13,CUST-0540,Retail,PRD-11,Shampoo 170ml,Personal Care,Jawa Tengah,Online,REP-05,2,24000,0,48000.0,36000
TRX-20230712-00746,2023-07-12,CUST-0585,Retail,PRD-09,Pembersih Lantai 900ml,Home Care,Jabodetabek,Online,REP-02,6,18000,5,102600.0,81000
TRX-20240605-00747,2024-06-05,CUST-0284,Retail,PRD-09,Pembersih Lantai 900ml,Home Care,Jawa Timur,Direct,REP-04,4,18000,5,68400.0,54000
TRX-20241218-00748,2024-12-18,CUST-0643,Retail,PRD-01,Minyak Goreng 2L,Food,Jabodetabek,Distributor,REP-06,7,35000,20,196000.0,196000
TRX-20250804-00749,2025-08-04,CUST-0288,New,PRD-11,Shampoo 170ml,Personal Care,Jabodetabek,Distributor,REP-03,7,24000,0,168000.0,126000
TRX-20250727-00750,2025-07-27,CUST-0780,Wholesale,PRD-11,Shampoo 170ml,Personal Care,Sumatera,Distributor,REP-01,22,24000,0,528000.0,396000
TRX-20260414-00751,2026-04-14,CUST-0707,Retail,PRD-10,Sabun Mandi Batang,Personal Care,Jawa Timur,Direct,REP-04,13,5000,0,65000.0,45500
TRX-20250813-00752,2025-08-13,CUST-0637,Wholesale,PRD-05,Kopi Bubuk 200g,Beverages,Jabodetabek,Distributor,REP-08,27,22000,5,564300.0,432000
TRX-20260118-00753,2026-01-18,CUST-0795,Retail,PRD-09,Pembersih Lantai 900ml,Home Care,Jabodetabek,Direct,REP-05,4,18000,5,68400.0,54000
TRX-20240606-00754,2024-06-06,CUST-0688,Retail,PRD-05,Kopi Bubuk 200g,Beverages,Sulawesi,Distributor,REP-02,5,22000,0,110000.0,80000
TRX-20260625-00755,2026-06-25,CUST-0273,Wholesale,PRD-04,Tepung Terigu 1kg,Food,Jabodetabek,Distributor,REP-06,50,12500,15,531250.0,500000
TRX-20251024-00756,2025-10-24,CUST-0361,New,PRD-04,Tepung Terigu 1kg,Food,Jawa Timur,Modern Trade,REP-07,9,12500,5,106875.0,90000
TRX-20260328-00757,2026-03-28,CUST-0149,Wholesale,PRD-11,Shampoo 170ml,Personal Care,Jabodetabek,Direct,REP-06,41,24000,0,984000.0,738000
TRX-20240612-00758,2024-06-12,CUST-0263,Wholesale,PRD-11,Shampoo 170ml,Personal Care,Jabodetabek,Distributor,REP-08,28,24000,10,604800.0,504000
TRX-20241123-00759,2024-11-23,CUST-0235,Retail,PRD-08,Deterjen Bubuk 800g,Home Care,Jawa Timur,Modern Trade,REP-05,4,25000,10,90000.0,76000
TRX-20240815-00760,2024-08-15,CUST-0582,Retail,PRD-03,Gula Pasir 1kg,Food,Jabodetabek,Distributor,REP-08,4,16000,0,64000.0,52000
TRX-20230809-00761,2023-08-09,CUST-0444,Wholesale,PRD-05,Kopi Bubuk 200g,Beverages,Jawa Tengah,Online,REP-03,28,22000,10,554400.0,448000
TRX-20240518-00762,2024-05-18,CUST-0131,Wholesale,PRD-10,Sabun Mandi Batang,Personal Care,Jabodetabek,Online,REP-08,36,5000,20,144000.0,126000
TRX-20240103-00763,2024-01-03,CUST-0459,Retail,PRD-10,Sabun Mandi Batang,Personal Care,Jabodetabek,Modern Trade,REP-02,8,5000,0,40000.0,28000
TRX-20250202-00764,2025-02-02,CUST-0090,New,PRD-05,Kopi Bubuk 200g,Beverages,Jawa Timur,Distributor,REP-08,5,22000,10,99000.0,80000
TRX-20250804-00765,2025-08-04,CUST-0110,Wholesale,PRD-11,Shampoo 170ml,Personal Care,Sumatera,Direct,REP-01,35,24000,0,840000.0,630000
TRX-20230308-00766,2023-03-08,CUST-0493,Wholesale,PRD-10,Sabun Mandi Batang,Personal Care,Jabodetabek,Direct,REP-06,34,5000,25,127500.0,119000
TRX-20260522-00767,2026-05-22,CUST-0359,Wholesale,PRD-09,Pembersih Lantai 900ml,Home Care,Jawa Timur,Distributor,REP-04,33,18000,5,564300.0,445500
TRX-20230322-00768,2023-03-22,CUST-0138,Retail,PRD-01,Minyak Goreng 2L,Food,Jawa Barat,Direct,REP-05,4,35000,0,140000.0,112000
TRX-20250928-00769,2025-09-28,CUST-0693,Wholesale,PRD-03,Gula Pasir 1kg,Food,Jawa Timur,Direct,REP-06,45,16000,5,684000.0,585000
TRX-20250613-00770,2025-06-13,CUST-0544,Wholesale,PRD-01,Minyak Goreng 2L,Food,Sulawesi,Direct,REP-04,40,35000,0,1400000.0,1120000
TRX-20240124-00771,2024-01-24,CUST-0722,Wholesale,PRD-12,Pasta Gigi 150g,Personal Care,Jabodetabek,Online,REP-03,28,15000,25,315000.0,308000
TRX-20231031-00772,2023-10-31,CUST-0764,Retail,PRD-06,Teh Celup Box,Beverages,Jabodetabek,Distributor,REP-06,3,9000,0,27000.0,19500
TRX-20230609-00773,2023-06-09,CUST-0154,Retail,PRD-02,Beras Premium 5kg,Food,Jabodetabek,Distributor,REP-04,3,65000,20,156000.0,159000
TRX-20230131-00774,2023-01-31,CUST-0021,Retail,PRD-11,Shampoo 170ml,Personal Care,Jawa Tengah,Distributor,REP-02,4,24000,10,86400.0,72000
TRX-20230104-00775,2023-01-04,CUST-0325,Wholesale,PRD-07,Susu UHT 1L,Beverages,Jabodetabek,Online,REP-08,37,19000,20,562400.0,536500
TRX-20240113-00776,2024-01-13,CUST-0175,Retail,PRD-03,Gula Pasir 1kg,Food,Jabodetabek,Online,REP-05,1,16000,15,13600.0,13000
TRX-20260507-00777,2026-05-07,CUST-0500,New,PRD-08,Deterjen Bubuk 800g,Home Care,Jawa Tengah,Direct,REP-07,5,25000,0,125000.0,95000
TRX-20260215-00778,2026-02-15,CUST-0405,Retail,PRD-08,Deterjen Bubuk 800g,Home Care,Jawa Barat,Online,REP-08,5,25000,25,93750.0,95000
TRX-20240905-00779,2024-09-05,CUST-0799,Retail,PRD-11,Shampoo 170ml,Personal Care,Jawa Barat,Direct,REP-07,3,24000,15,61200.0,54000
TRX-20240919-00780,2024-09-19,CUST-0490,Retail,PRD-12,Pasta Gigi 150g,Personal Care,Sulawesi,Modern Trade,REP-06,5,15000,0,75000.0,55000
TRX-20260418-00781,2026-04-18,CUST-0102,Retail,PRD-01,Minyak Goreng 2L,Food,Jawa Barat,Online,REP-07,2,35000,10,63000.0,56000
TRX-20260402-00782,2026-04-02,CUST-0480,Retail,PRD-07,Susu UHT 1L,Beverages,Jabodetabek,Distributor,REP-02,7,19000,0,133000.0,101500
TRX-20251224-00783,2025-12-24,CUST-0552,New,PRD-02,Beras Premium 5kg,Food,Jabodetabek,Online,REP-04,7,65000,5,432250.0,371000
TRX-20241022-00784,2024-10-22,CUST-0603,Retail,PRD-12,Pasta Gigi 150g,Personal Care,Jabodetabek,Distributor,REP-04,3,15000,5,42750.0,33000
TRX-20241114-00785,2024-11-14,CUST-0272,Retail,PRD-06,Teh Celup Box,Beverages,Jabodetabek,Online,REP-01,4,9000,0,36000.0,26000
TRX-20230127-00786,2023-01-27,CUST-0068,New,PRD-06,Teh Celup Box,Beverages,Jawa Timur,Online,REP-02,4,9000,0,36000.0,26000
TRX-20250409-00787,2025-04-09,CUST-0376,Retail,PRD-11,Shampoo 170ml,Personal Care,Jawa Barat,Direct,REP-07,7,24000,15,142800.0,126000
TRX-20240717-00788,2024-07-17,CUST-0634,Retail,PRD-07,Susu UHT 1L,Beverages,Jawa Timur,Online,REP-08,5,19000,5,90250.0,72500
TRX-20250302-00789,2025-03-02,CUST-0551,Retail,PRD-12,Pasta Gigi 150g,Personal Care,Jawa Barat,Direct,REP-08,8,15000,20,96000.0,88000
TRX-20230622-00790,2023-06-22,CUST-0787,Wholesale,PRD-05,Kopi Bubuk 200g,Beverages,Jawa Tengah,Direct,REP-05,25,22000,0,550000.0,400000
TRX-20241114-00791,2024-11-14,CUST-0774,Wholesale,PRD-02,Beras Premium 5kg,Food,Jawa Tengah,Online,REP-01,30,65000,25,1462500.0,1590000
TRX-20230317-00792,2023-03-17,CUST-0494,Wholesale,PRD-10,Sabun Mandi Batang,Personal Care,Jawa Tengah,Modern Trade,REP-07,31,5000,20,124000.0,108500
TRX-20251110-00793,2025-11-10,CUST-0073,Retail,PRD-10,Sabun Mandi Batang,Personal Care,Sumatera,Distributor,REP-08,2,5000,0,10000.0,7000
TRX-20240827-00794,2024-08-27,CUST-0467,New,PRD-03,Gula Pasir 1kg,Food,Jawa Barat,Online,REP-03,3,16000,0,48000.0,39000
TRX-20251230-00795,2025-12-30,CUST-0404,New,PRD-02,Beras Premium 5kg,Food,Jabodetabek,Online,REP-04,7,65000,0,455000.0,371000
TRX-20230829-00796,2023-08-29,CUST-0547,Wholesale,PRD-03,Gula Pasir 1kg,Food,Jawa Barat,Modern Trade,REP-05,33,16000,0,528000.0,429000
TRX-20250116-00797,2025-01-16,CUST-0602,Retail,PRD-07,Susu UHT 1L,Beverages,Jabodetabek,Online,REP-03,9,19000,20,136800.0,130500
TRX-20250701-00798,2025-07-01,CUST-0742,Retail,PRD-08,Deterjen Bubuk 800g,Home Care,Jabodetabek,Distributor,REP-06,5,25000,0,125000.0,95000
TRX-20230219-00799,2023-02-19,CUST-0773,New,PRD-08,Deterjen Bubuk 800g,Home Care,Jabodetabek,Modern Trade,REP-08,3,25000,5,71250.0,57000
TRX-20250117-00800,2025-01-17,CUST-0448,Wholesale,PRD-05,Kopi Bubuk 200g,Beverages,Jawa Timur,Online,REP-07,36,22000,5,752400.0,576000
TRX-20250205-00801,2025-02-05,CUST-0289,Retail,PRD-12,Pasta Gigi 150g,Personal Care,Jawa Barat,Modern Trade,REP-07,2,15000,10,27000.0,22000
TRX-20260507-00802,2026-05-07,CUST-0332,Wholesale,PRD-05,Kopi Bubuk 200g,Beverages,Jawa Tengah,Distributor,REP-02,32,22000,15,598400.0,512000
TRX-20240402-00803,2024-04-02,CUST-0257,New,PRD-01,Minyak Goreng 2L,Food,Jabodetabek,Distributor,REP-01,7,35000,0,245000.0,196000
TRX-20250704-00804,2025-07-04,CUST-0147,Wholesale,PRD-02,Beras Premium 5kg,Food,Jabodetabek,Distributor,REP-03,33,65000,5,2037750.0,1749000
TRX-20240927-00805,2024-09-27,CUST-0757,New,PRD-12,Pasta Gigi 150g,Personal Care,Jawa Tengah,Distributor,REP-04,2,15000,0,30000.0,22000
TRX-20260202-00806,2026-02-02,CUST-0385,Retail,PRD-09,Pembersih Lantai 900ml,Home Care,Jabodetabek,Distributor,REP-02,7,18000,0,126000.0,94500
TRX-20260509-00807,2026-05-09,CUST-0222,Retail,PRD-08,Deterjen Bubuk 800g,Home Care,Jabodetabek,Online,REP-04,4,25000,5,95000.0,76000
TRX-20251216-00808,2025-12-16,CUST-0504,Wholesale,PRD-02,Beras Premium 5kg,Food,Jabodetabek,Online,REP-02,59,65000,20,3068000.0,3127000
TRX-20230331-00809,2023-03-31,CUST-0772,Retail,PRD-10,Sabun Mandi Batang,Personal Care,Jawa Barat,Online,REP-02,10,5000,20,40000.0,35000
TRX-20260131-00810,2026-01-31,CUST-0392,Retail,PRD-05,Kopi Bubuk 200g,Beverages,Jabodetabek,Direct,REP-08,8,22000,0,176000.0,128000
TRX-20260109-00811,2026-01-09,CUST-0098,Retail,PRD-09,Pembersih Lantai 900ml,Home Care,Sulawesi,Direct,REP-07,8,18000,15,122400.0,108000
TRX-20250717-00812,2025-07-17,CUST-0552,New,PRD-07,Susu UHT 1L,Beverages,Jabodetabek,Distributor,REP-08,6,19000,0,114000.0,87000
TRX-20230803-00813,2023-08-03,CUST-0281,Wholesale,PRD-12,Pasta Gigi 150g,Personal Care,Jawa Barat,Online,REP-02,31,15000,5,441750.0,341000
TRX-20231121-00814,2023-11-21,CUST-0691,Retail,PRD-10,Sabun Mandi Batang,Personal Care,Jabodetabek,Direct,REP-08,5,5000,0,25000.0,17500
TRX-20250102-00815,2025-01-02,CUST-0105,Retail,PRD-04,Tepung Terigu 1kg,Food,Jawa Barat,Distributor,REP-04,4,12500,5,47500.0,40000
TRX-20250409-00816,2025-04-09,CUST-0385,Retail,PRD-06,Teh Celup Box,Beverages,Jawa Timur,Distributor,REP-02,4,9000,20,28800.0,26000
TRX-20240105-00817,2024-01-05,CUST-0304,Retail,PRD-05,Kopi Bubuk 200g,Beverages,Jabodetabek,Distributor,REP-01,7,22000,5,146300.0,112000
TRX-20260225-00818,2026-02-25,CUST-0722,Wholesale,PRD-07,Susu UHT 1L,Beverages,Jabodetabek,Distributor,REP-05,43,19000,0,817000.0,623500
TRX-20260213-00819,2026-02-13,CUST-0269,Wholesale,PRD-08,Deterjen Bubuk 800g,Home Care,Jabodetabek,Distributor,REP-04,36,25000,0,900000.0,684000
TRX-20260208-00820,2026-02-08,CUST-0066,Retail,PRD-10,Sabun Mandi Batang,Personal Care,Jabodetabek,Direct,REP-04,10,5000,0,50000.0,35000
TRX-20250819-00821,2025-08-19,CUST-0102,Retail,PRD-10,Sabun Mandi Batang,Personal Care,Sulawesi,Modern Trade,REP-07,7,5000,15,29750.0,24500
TRX-20250302-00822,2025-03-02,CUST-0205,New,PRD-06,Teh Celup Box,Beverages,Jawa Tengah,Distributor,REP-06,3,9000,10,24300.0,19500
TRX-20230211-00823,2023-02-11,CUST-0367,Wholesale,PRD-06,Teh Celup Box,Beverages,Jabodetabek,Modern Trade,REP-08,25,9000,10,202500.0,162500
TRX-20231022-00824,2023-10-22,CUST-0183,New,PRD-04,Tepung Terigu 1kg,Food,Jabodetabek,Modern Trade,REP-03,2,12500,5,23750.0,20000
TRX-20251111-00825,2025-11-11,CUST-0430,Retail,PRD-11,Shampoo 170ml,Personal Care,Jabodetabek,Online,REP-08,2,24000,0,48000.0,36000
TRX-20250913-00826,2025-09-13,CUST-0648,Wholesale,PRD-07,Susu UHT 1L,Beverages,Sumatera,Direct,REP-02,36,19000,0,684000.0,522000
TRX-20241216-00827,2024-12-16,CUST-0219,Retail,PRD-06,Teh Celup Box,Beverages,Jabodetabek,Distributor,REP-03,10,9000,20,72000.0,65000
TRX-20230708-00828,2023-07-08,CUST-0081,Retail,PRD-12,Pasta Gigi 150g,Personal Care,Jabodetabek,Direct,REP-07,2,15000,15,25500.0,22000
TRX-20231103-00829,2023-11-03,CUST-0004,Retail,PRD-09,Pembersih Lantai 900ml,Home Care,Jawa Timur,Distributor,REP-05,3,18000,5,51300.0,40500
TRX-20250718-00830,2025-07-18,CUST-0389,Retail,PRD-09,Pembersih Lantai 900ml,Home Care,Jawa Timur,Direct,REP-02,9,18000,0,162000.0,121500
TRX-20231106-00831,2023-11-06,CUST-0518,Retail,PRD-04,Tepung Terigu 1kg,Food,Sulawesi,Direct,REP-04,3,12500,10,33750.0,30000
TRX-20250901-00832,2025-09-01,CUST-0200,Wholesale,PRD-06,Teh Celup Box,Beverages,Jawa Tengah,Online,REP-02,23,9000,0,207000.0,149500
TRX-20251128-00833,2025-11-28,CUST-0288,New,PRD-12,Pasta Gigi 150g,Personal Care,Jawa Barat,Modern Trade,REP-04,3,15000,0,45000.0,33000
TRX-20230426-00834,2023-04-26,CUST-0535,Retail,PRD-02,Beras Premium 5kg,Food,Jawa Barat,Distributor,REP-06,4,65000,10,234000.0,212000
TRX-20240711-00835,2024-07-11,CUST-0593,Retail,PRD-03,Gula Pasir 1kg,Food,Jabodetabek,Direct,REP-01,1,16000,0,16000.0,13000
TRX-20240329-00836,2024-03-29,CUST-0443,Wholesale,PRD-05,Kopi Bubuk 200g,Beverages,Jawa Timur,Direct,REP-01,45,22000,10,891000.0,720000
TRX-20250120-00837,2025-01-20,CUST-0525,New,PRD-08,Deterjen Bubuk 800g,Home Care,Jawa Timur,Direct,REP-01,5,25000,10,112500.0,95000
TRX-20230917-00838,2023-09-17,CUST-0441,Retail,PRD-08,Deterjen Bubuk 800g,Home Care,Jawa Tengah,Distributor,REP-08,4,25000,0,100000.0,76000
TRX-20250813-00839,2025-08-13,CUST-0398,Retail,PRD-04,Tepung Terigu 1kg,Food,Jawa Barat,Modern Trade,REP-07,5,12500,5,59375.0,50000
TRX-20240630-00840,2024-06-30,CUST-0401,Wholesale,PRD-09,Pembersih Lantai 900ml,Home Care,Jawa Timur,Distributor,REP-07,30,18000,15,459000.0,405000
TRX-20260415-00841,2026-04-15,CUST-0010,Retail,PRD-06,Teh Celup Box,Beverages,Jawa Barat,Direct,REP-01,4,9000,5,34200.0,26000
TRX-20241120-00842,2024-11-20,CUST-0378,Retail,PRD-11,Shampoo 170ml,Personal Care,Jawa Tengah,Online,REP-03,4,24000,5,91200.0,72000
TRX-20230216-00843,2023-02-16,CUST-0036,Wholesale,PRD-09,Pembersih Lantai 900ml,Home Care,Jabodetabek,Online,REP-08,29,18000,5,495900.0,391500
TRX-20250125-00844,2025-01-25,CUST-0217,Wholesale,PRD-03,Gula Pasir 1kg,Food,Jabodetabek,Online,REP-03,28,16000,0,448000.0,364000
TRX-20240328-00845,2024-03-28,CUST-0756,Wholesale,PRD-09,Pembersih Lantai 900ml,Home Care,Jawa Timur,Online,REP-07,34,18000,0,612000.0,459000
TRX-20230810-00846,2023-08-10,CUST-0077,Retail,PRD-07,Susu UHT 1L,Beverages,Jawa Timur,Distributor,REP-04,4,19000,5,72200.0,58000
TRX-20230102-00847,2023-01-02,CUST-0233,New,PRD-01,Minyak Goreng 2L,Food,Jawa Timur,Direct,REP-04,5,35000,0,175000.0,140000
