Transaction ID,Transaction Date,Customer ID,Customer Type,Product ID,Product Name,Product Category,Region,Sales Channel,Sales Rep ID,Quantity,Unit Price,Discount (%),Revenue,Cost/COGS
TRX-20250625-01799,2025-06-25,CUST-0136,Wholesale,PRD-10,Sabun Mandi Batang,Personal Care,Jabodetabek,Online,REP-02,46,5000,0,230000.0,161000
TRX-20230626-01800,2023-06-26,CUST-0674,Retail,PRD-07,Susu UHT 1L,Beverages,Jabodetabek,Direct,REP-01,5,19000,0,95000.0,72500
TRX-20230917-01801,2023-09-17,CUST-0641,Wholesale,PRD-02,Beras Premium 5kg,Food,Jawa Barat,Online,REP-06,31,65000,0,2015000.0,1643000
TRX-20230215-01802,2023-02-15,CUST-0729,Wholesale,PRD-08,Deterjen Bubuk 800g,Home Care,Jabodetabek,Online,REP-08,28,25000,10,630000.0,532000
TRX-20250830-01803,2025-08-30,CUST-0544,Wholesale,PRD-09,Pemberi Lantai 900ml,Home Care,Jawa Barat,Online,REP-08,22,18000,5,376200.0,297000
TRX-20250907-01804,2025-09-07,CUST-0262,New,PRD-06,Teh Celup Box,Beverages,Jawa Timur,Direct,REP-02,3,9000,20,21600.0,19500
TRX-20240804-01805,2024-08-04,CUST-0312,Retail,PRD-06,Teh Celup Box,Beverages,Jawa Timur,Direct,REP-07,8,9000,5,68400.0,52000
TRX-20230330-01806,2023-03-30,CUST-0619,New,PRD-10,Sabun Mandi Batang,Personal Care,Jabodetabek,Distributor,REP-08,4,5000,0,20000.0,14000
TRX-20230629-01808,2023-06-29,CUST-0370,Retail,PRD-04,Tepung Terigu 1kg,Food,Jawa Tengah,Direct,REP-06,5,12500,5,59375.0,50000
TRX-20230110-01809,2023-01-10,CUST-0392,Retail,PRD-12,Pasta Gigi 150g,Personal Care,Jawa Barat,Distributor,REP-02,4,15000,0,60000.0,44000
TRX-20230428-01811,2023-04-28,CUST-0165,Retail,PRD-06,Teh Celup Box,Beverages,Jabodetabek,Distributor,REP-05,1,9000,10,8100.0,6500
TRX-20260226-01812,2026-02-26,CUST-0414,Retail,PRD-12,Pasta Gigi 150g,Personal Care,Jabodetabek,Modern Trade,REP-08,5,15000,20,60000.0,55000
TRX-20241101-01813,2024-11-01,CUST-0040,Retail,PRD-11,Shampoo 170ml,Personal Care,Sulawesi,Modern Trade,REP-01,5,24000,0,120000.0,90000
TRX-20230114-01814,2023-01-14,CUST-0056,Retail,PRD-03,Gula Pasir 1kg,Food,Jabodetabek,Online,REP-06,3,16000,25,36000.0,39000
TRX-20250918-01815,2025-09-18,CUST-0197,Retail,PRD-06,Teh Celup Box,Beverages,Jawa Barat,Distributor,REP-04,2,9000,0,18000.0,13000
TRX-20251011-01816,2025-10-11,CUST-0519,Retail,PRD-07,Susu UHT 1L,Beverages,Jawa Tengah,Distributor,REP-08,5,19000,0,95000.0,72500
TRX-20241001-01817,2024-10-01,CUST-0142,Retail,PRD-08,Deterjen Bubuk 800g,Home Care,Jawa Tengah,Distributor,REP-01,3,25000,0,75000.0,57000
TRX-20241029-01818,2024-10-29,CUST-0385,Retail,PRD-05,Kopi Bubuk 200g,Beverages,Jabodetabek,Direct,REP-05,10,22000,0,220000.0,160000
TRX-20260124-01819,2026-01-24,CUST-0261,Retail,PRD-09,Pemberi Lantai 900ml,Home Care,Jawa Barat,Direct,REP-04,5,18000,0,90000.0,67500
TRX-20230721-01820,2023-07-21,CUST-0466,Retail,PRD-07,Susu UHT 1L,Beverages,Jawa Barat,Distributor,REP-08,2,19000,0,38000.0,29000
TRX-20240427-01824,2024-04-27,CUST-0561,New,PRD-09,Pemberi Lantai 900ml,Home Care,Jawa Tengah,Direct,REP-06,10,18000,10,162000.0,135000
TRX-20240226-01825,2024-02-26,CUST-0466,Retail,PRD-03,Gula Pasir 1kg,Food,Jawa Tengah,Online,REP-05,4,16000,0,64000.0,52000
TRX-20260409-01826,2026-04-09,CUST-0286,Retail,PRD-09,Pemberi Lantai 900ml,Home Care,Jawa Tengah,Distributor,REP-01,9,18000,0,162000.0,121500
TRX-20230730-01827,2023-07-30,CUST-0791,Retail,PRD-03,Gula Pasir 1kg,Food,Sumatera,Direct,REP-06,6,16000,15,81600.0,78000
TRX-20230222-01828,2023-02-22,CUST-0606,Retail,PRD-04,Tepung Terigu 1kg,Food,Jawa Tengah,Modern Trade,REP-01,3,12500,10,33750.0,30000
TRX-20241008-01829,2024-10-08,CUST-0571,Wholesale,PRD-11,Shampoo 170ml,Personal Care,Jabodetabek,Modern Trade,REP-03,29,24000,0,696000.0,522000
TRX-20230324-01830,2023-03-24,CUST-0669,Retail,PRD-06,Teh Celup Box,Beverages,Jawa Timur,Distributor,REP-05,4,9000,0,36000.0,26000
TRX-20240731-01831,2024-07-31,CUST-0623,Wholesale,PRD-08,Deterjen Bubuk 800g,Home Care,Jawa Tengah,Direct,REP-03,36,25000,20,720000.0,684000
TRX-20230216-01832,2023-02-16,CUST-0665,Wholesale,PRD-06,Teh Celup Box,Beverages,Jabodetabek,Direct,REP-08,29,9000,0,261000.0,188500
TRX-20230831-01833,2023-08-31,CUST-0463,Retail,PRD-01,Minyak Goreng 2L,Food,Jabodetabek,Direct,REP-02,1,35000,20,28000.0,28000
TRX-20240224-01834,2024-02-24,CUST-0786,Retail,PRD-05,Kopi Bubuk 200g,Beverages,Jawa Timur,Modern Trade,REP-07,4,22000,0,88000.0,64000
TRX-20250328-01835,2025-03-28,CUST-0199,New,PRD-07,Susu UHT 1L,Beverages,Sulawesi,Distributor,REP-08,9,19000,10,153900.0,130500
TRX-20230829-01836,2023-08-29,CUST-0717,Retail,PRD-02,Beras Premium 5kg,Food,Jawa Barat,Distributor,REP-02,4,65000,20,208000.0,212000
TRX-20250612-01838,2025-06-12,CUST-0219,Retail,PRD-05,Kopi Bubuk 200g,Beverages,Jawa Timur,Direct,REP-02,6,22000,0,132000.0,96000
TRX-20250601-01839,2025-06-01,CUST-0675,New,PRD-12,Pasta Gigi 150g,Personal Care,Jabodetabek,Direct,REP-01,5,15000,0,75000.0,55000
TRX-20240425-01840,2024-04-25,CUST-0777,Wholesale,PRD-05,Kopi Bubuk 200g,Beverages,Jawa Tengah,Online,REP-01,57,22000,15,1065900.0,912000
TRX-20260111-01841,2026-01-11,CUST-0419,New,PRD-10,Sabun Mandi Batang,Personal Care,Jabodetabek,Direct,REP-04,9,5000,10,40500.0,31500
TRX-20241114-01842,2024-11-14,CUST-0388,Wholesale,PRD-12,Pasta Gigi 150g,Personal Care,Jabodetabek,Distributor,REP-02,46,15000,15,586500.0,506000
TRX-20230220-01843,2023-02-20,CUST-0567,Retail,PRD-01,Minyak Goreng 2L,Food,Sumatera,Modern Trade,REP-03,3,35000,25,78750.0,84000
TRX-20230214-01844,2023-02-14,CUST-0269,Wholesale,PRD-07,Susu UHT 1L,Beverages,Jawa Tengah,Distributor,REP-03,17,19000,15,274550.0,246500
TRX-20250731-01846,2025-07-31,CUST-0646,Retail,PRD-02,Beras Premium 5kg,Food,Jabodetabek,Modern Trade,REP-05,5,65000,0,325000.0,265000
TRX-20240127-01847,2024-01-27,CUST-0169,New,PRD-11,Shampoo 170ml,Personal Care,Jabodetabek,Online,REP-08,4,24000,0,96000.0,72000
TRX-20240611-01848,2024-06-11,CUST-0150,Wholesale,PRD-04,Tepung Terigu 1kg,Food,Jabodetabek,Online,REP-02,31,12500,0,387500.0,310000
TRX-20240810-01849,2024-08-10,CUST-0762,Retail,PRD-11,Shampoo 170ml,Personal Care,Jawa Barat,Online,REP-05,6,24000,20,115200.0,108000
TRX-20260413-01850,2026-04-13,CUST-0078,New,PRD-08,Deterjen Bubuk 800g,Home Care,Jabodetabek,Online,REP-05,6,25000,5,142500.0,114000
TRX-20250403-01851,2025-04-03,CUST-0261,Retail,PRD-03,Gula Pasir 1kg,Food,Jawa Barat,Direct,REP-08,10,16000,0,160000.0,130000
TRX-20240609-01852,2024-06-09,CUST-0541,Wholesale,PRD-07,Susu UHT 1L,Beverages,Jawa Barat,Distributor,REP-04,40,19000,10,684000.0,580000
TRX-20230424-01853,2023-04-24,CUST-0794,Wholesale,PRD-09,Pemberi Lantai 900ml,Home Care,Jawa Tengah,Direct,REP-06,27,18000,15,413100.0,364500
TRX-20260408-01855,2026-04-08,CUST-0340,New,PRD-09,Pemberi Lantai 900ml,Home Care,Sulawesi,Modern Trade,REP-06,15,18000,20,216000.0,202500
TRX-20240417-01857,2024-04-17,CUST-0313,Wholesale,PRD-06,Teh Celup Box,Beverages,Jabodetabek,Direct,REP-07,43,9000,5,367650.0,279500
TRX-20240630-01858,2024-06-30,CUST-0725,New,PRD-03,Gula Pasir 1kg,Food,Jawa Tengah,Direct,REP-03,9,16000,25,108000.0,117000
TRX-20230801-01859,2023-08-01,CUST-0572,Wholesale,PRD-11,Shampoo 170ml,Personal Care,Jawa Barat,Modern Trade,REP-03,26,24000,0,624000.0,468000
TRX-20240313-01860,2024-03-13,CUST-0584,Wholesale,PRD-08,Deterjen Bubuk 800g,Home Care,Jabodetabek,Modern Trade,REP-04,48,25000,5,1140000.0,912000
TRX-20240205-01861,2024-02-05,CUST-0559,Retail,PRD-05,Kopi Bubuk 200g,Beverages,Jawa Barat,Modern Trade,REP-06,10,22000,15,187000.0,160000
TRX-20250221-01862,2025-02-21,CUST-0083,Retail,PRD-07,Susu UHT 1L,Beverages,Jawa Tengah,Direct,REP-02,9,19000,0,171000.0,130500
TRX-20250518-01863,2025-05-18,CUST-0195,Wholesale,PRD-02,Beras Premium 5kg,Food,Jabodetabek,Modern Trade,REP-04,39,65000,5,2408250.0,2067000
TRX-20240211-01864,2024-02-11,CUST-0330,Wholesale,PRD-03,Gula Pasir 1kg,Food,Jabodetabek,Online,REP-04,33,16000,20,422400.0,429000
TRX-20250705-01865,2025-07-05,CUST-0392,Retail,PRD-09,Pemberi Lantai 900ml,Home Care,Jawa Timur,Distributor,REP-07,8,18000,10,129600.0,108000
TRX-20241019-01866,2024-10-19,CUST-0090,New,PRD-06,Teh Celup Box,Beverages,Jawa Barat,Modern Trade,REP-06,4,9000,20,28800.0,26000
TRX-20240211-01867,2024-02-11,CUST-0519,Retail,PRD-08,Deterjen Bubuk 800g,Home Care,Jawa Tengah,Modern Trade,REP-02,4,25000,0,100000.0,76000
TRX-20240827-01868,2024-08-27,CUST-0378,Retail,PRD-01,Minyak Goreng 2L,Food,Jawa Timur,Online,REP-03,10,35000,20,280000.0,280000
TRX-20240702-01869,2024-07-02,CUST-0507,New,PRD-08,Deterjen Bubuk 800g,Home Care,Jabodetabek,Direct,REP-03,2,25000,15,42500.0,38000
TRX-20251124-01870,2025-11-24,CUST-0533,Retail,PRD-08,Deterjen Bubuk 800g,Home Care,Sulawesi,Distributor,REP-01,5,25000,15,106250.0,95000
TRX-20240617-01871,2024-06-17,CUST-0630,Retail,PRD-01,Minyak Goreng 2L,Food,Jawa Tengah,Direct,REP-03,4,35000,10,126000.0,112000
TRX-20230609-01872,2023-06-09,CUST-0100,New,PRD-09,Pemberi Lantai 900ml,Home Care,Jabodetabek,Distributor,REP-07,6,18000,0,108000.0,81000
TRX-20250311-01873,2025-03-11,CUST-0137,New,PRD-02,Beras Premium 5kg,Food,Sumatera,Modern Trade,REP-01,8,65000,0,520000.0,424000
TRX-20251223-01874,2025-12-23,CUST-0756,Wholesale,PRD-05,Kopi Bubuk 200g,Beverages,Jabodetabek,Online,REP-08,42,22000,0,924000.0,672000
TRX-20230517-01875,2023-05-17,CUST-0779,Wholesale,PRD-04,Tepung Terigu 1kg,Food,Jabodetabek,Online,REP-06,28,12500,0,350000.0,280000
TRX-20230705-01876,2023-07-05,CUST-0629,Retail,PRD-10,Sabun Mandi Batang,Personal Care,Jawa Barat,Distributor,REP-07,2,5000,10,9000.0,7000
TRX-20240709-01877,2024-07-09,CUST-0300,Retail,PRD-11,Shampoo 170ml,Personal Care,Jabodetabek,Distributor,REP-01,4,24000,0,96000.0,72000
TRX-20240106-01878,2024-01-06,CUST-0278,New,PRD-04,Tepung Terigu 1kg,Food,Jabodetabek,Modern Trade,REP-06,2,12500,20,20000.0,20000
TRX-20250211-01880,2025-02-11,CUST-0017,Retail,PRD-08,Deterjen Bubuk 800g,Home Care,Jawa Timur,Direct,REP-04,7,25000,20,140000.0,133000
TRX-20240327-01881,2024-03-27,CUST-0536,Retail,PRD-03,Gula Pasir 1kg,Food,Jabodetabek,Online,REP-06,6,16000,5,91200.0,78000
TRX-20230414-01882,2023-04-14,CUST-0646,Retail,PRD-08,Deterjen Bubuk 800g,Home Care,Jawa Barat,Direct,REP-08,4,25000,5,95000.0,76000
TRX-20230906-01883,2023-09-06,CUST-0448,Wholesale,PRD-10,Sabun Mandi Batang,Personal Care,Jawa Barat,Distributor,REP-05,21,5000,0,105000.0,73500
TRX-20240701-01884,2024-07-01,CUST-0408,New,PRD-01,Minyak Goreng 2L,Food,Jabodetabek,Direct,REP-04,9,35000,5,299250.0,252000
TRX-20230927-01885,2023-09-27,CUST-0234,Retail,PRD-06,Teh Celup Box,Beverages,Jawa Barat,Direct,REP-05,3,9000,20,21600.0,19500
TRX-20231212-01886,2023-12-12,CUST-0702,Retail,PRD-05,Kopi Bubuk 200g,Beverages,Jabodetabek,Distributor,REP-06,9,22000,20,158400.0,144000
TRX-20231121-01887,2023-11-21,CUST-0151,Retail,PRD-02,Beras Premium 5kg,Food,Jawa Barat,Direct,REP-08,4,65000,15,221000.0,212000
TRX-20230321-01888,2023-03-21,CUST-0172,Retail,PRD-02,Beras Premium 5kg,Food,Jabodetabek,Distributor,REP-03,9,65000,15,497250.0,477000
TRX-20231116-01889,2023-11-16,CUST-0304,Retail,PRD-02,Beras Premium 5kg,Food,Jawa Tengah,Direct,REP-06,1,65000,0,65000.0,53000
TRX-20250427-01891,2025-04-27,CUST-0384,Wholesale,PRD-09,Pemberi Lantai 900ml,Home Care,Jabodetabek,Modern Trade,REP-01,56,18000,25,756000.0,756000
TRX-20240331-01892,2024-03-31,CUST-0286,Retail,PRD-04,Tepung Terigu 1kg,Food,Jawa Barat,Direct,REP-05,3,12500,0,37500.0,30000
TRX-20230316-01893,2023-03-16,CUST-0719,Retail,PRD-12,Pasta Gigi 150g,Personal Care,Jawa Tengah,Online,REP-05,2,15000,10,27000.0,22000
TRX-20231107-01894,2023-11-07,CUST-0208,Wholesale,PRD-10,Sabun Mandi Batang,Personal Care,Jawa Timur,Direct,REP-08,30,5000,20,120000.0,105000
TRX-20250301-01897,2025-03-01,CUST-0030,Retail,PRD-10,Sabun Mandi Batang,Personal Care,Jabodetabek,Distributor,REP-03,7,5000,10,31500.0,24500
TRX-20240915-01898,2024-09-15,CUST-0705,Retail,PRD-03,Gula Pasir 1kg,Food,Jawa Tengah,Modern Trade,REP-07,4,16000,0,64000.0,52000
TRX-20231018-01899,2023-10-18,CUST-0434,Retail,PRD-09,Pemberi Lantai 900ml,Home Care,Jabodetabek,Distributor,REP-08,4,18000,0,72000.0,54000
TRX-20240817-01900,2024-08-17,CUST-0276,Retail,PRD-02,Beras Premium 5kg,Food,Jawa Tengah,Direct,REP-05,4,65000,10,234000.0,212000
TRX-20240616-01901,2024-06-16,CUST-0720,Retail,PRD-10,Sabun Mandi Batang,Personal Care,Jawa Tengah,Distributor,REP-03,2,5000,0,10000.0,7000
TRX-20250110-01902,2025-01-10,CUST-0293,Wholesale,PRD-06,Teh Celup Box,Beverages,Jawa Barat,Modern Trade,REP-02,40,9000,20,288000.0,260000
TRX-20251218-01903,2025-12-18,CUST-0010,Retail,PRD-09,Pemberi Lantai 900ml,Home Care,Jabodetabek,Online,REP-05,15,18000,0,270000.0,202500
TRX-20230520-01904,2023-05-20,CUST-0521,Retail,PRD-10,Sabun Mandi Batang,Personal Care,Jawa Tengah,Modern Trade,REP-05,1,5000,0,5000.0,3500
TRX-20230329-01905,2023-03-29,CUST-0618,Wholesale,PRD-03,Gula Pasir 1kg,Food,Jawa Timur,Direct,REP-07,25,16000,0,400000.0,325000
TRX-20240604-01906,2024-06-04,CUST-0275,Retail,PRD-07,Susu UHT 1L,Beverages,Jawa Timur,Distributor,REP-02,6,19000,0,114000.0,87000
TRX-20260209-01907,2026-02-09,CUST-0635,Wholesale,PRD-01,Minyak Goreng 2L,Food,Jabodetabek,Online,REP-08,30,35000,0,1050000.0,840000
TRX-20250618-01908,2025-06-18,CUST-0268,Wholesale,PRD-10,Sabun Mandi Batang,Personal Care,Sulawesi,Online,REP-03,29,5000,5,137750.0,101500
TRX-20260124-01910,2026-01-24,CUST-0167,Retail,PRD-01,Minyak Goreng 2L,Food,Jawa Timur,Direct,REP-06,11,35000,15,327250.0,308000
TRX-20230716-01911,2023-07-16,CUST-0634,Retail,PRD-08,Deterjen Bubuk 800g,Home Care,Jawa Timur,Direct,REP-05,1,25000,5,23750.0,19000
TRX-20260203-01913,2026-02-03,CUST-0295,Retail,PRD-05,Kopi Bubuk 200g,Beverages,Jabodetabek,Modern Trade,REP-08,6,22000,5,125400.0,96000
TRX-20260425-01914,2026-04-25,CUST-0608,Wholesale,PRD-06,Teh Celup Box,Beverages,Jabodetabek,Distributor,REP-01,59,9000,5,504450.0,383500
TRX-20230717-01916,2023-07-17,CUST-0023,Retail,PRD-09,Pemberi Lantai 900ml,Home Care,Jabodetabek,Direct,REP-02,1,18000,15,15300.0,13500
TRX-20241106-01918,2024-11-06,CUST-0799,Retail,PRD-06,Teh Celup Box,Beverages,Jawa Barat,Direct,REP-04,2,9000,5,17100.0,13000
TRX-20260413-01919,2026-04-13,CUST-0515,Retail,PRD-02,Beras Premium 5kg,Food,Jabodetabek,Modern Trade,REP-01,6,65000,5,370500.0,318000
TRX-20260118-01920,2026-01-18,CUST-0656,Retail,PRD-05,Kopi Bubuk 200g,Beverages,Sulawesi,Distributor,REP-07,5,22000,0,110000.0,80000
TRX-20260202-01921,2026-02-02,CUST-0109,Retail,PRD-09,Pemberi Lantai 900ml,Home Care,Jawa Barat,Online,REP-02,5,18000,0,90000.0,67500
TRX-20250404-01922,2025-04-04,CUST-0102,Retail,PRD-02,Beras Premium 5kg,Food,Jabodetabek,Modern Trade,REP-07,3,65000,10,175500.0,159000
TRX-20240201-01923,2024-02-01,CUST-0536,Retail,PRD-01,Minyak Goreng 2L,Food,Sumatera,Online,REP-08,2,35000,15,59500.0,56000
TRX-20230420-01924,2023-04-20,CUST-0212,Retail,PRD-08,Deterjen Bubuk 800g,Home Care,Jabodetabek,Online,REP-02,4,25000,0,100000.0,76000
TRX-20230410-01925,2023-04-10,CUST-0129,New,PRD-06,Teh Celup Box,Beverages,Jawa Barat,Online,REP-04,6,9000,20,43200.0,39000
TRX-20230628-01926,2023-06-28,CUST-0421,Retail,PRD-02,Beras Premium 5kg,Food,Jabodetabek,Distributor,REP-07,5,65000,0,325000.0,265000
TRX-20241120-01927,2024-11-20,CUST-0365,Retail,PRD-04,Tepung Terigu 1kg,Food,Sumatera,Direct,REP-02,3,12500,5,35625.0,30000
TRX-20240710-01928,2024-07-10,CUST-0042,Retail,PRD-04,Tepung Terigu 1kg,Food,Jawa Barat,Distributor,REP-01,6,12500,20,60000.0,60000
TRX-20240928-01929,2024-09-28,CUST-0079,Wholesale,PRD-01,Minyak Goreng 2L,Food,Jabodetabek,Online,REP-01,27,35000,10,850500.0,756000
TRX-20230321-01930,2023-03-21,CUST-0014,Retail,PRD-06,Teh Celup Box,Beverages,Sumatera,Direct,REP-07,8,9000,0,72000.0,52000
TRX-20240903-01931,2024-09-03,CUST-0071,New,PRD-01,Minyak Goreng 2L,Food,Jabodetabek,Direct,REP-04,3,35000,0,105000.0,84000
TRX-20260117-01932,2026-01-17,CUST-0607,Retail,PRD-07,Susu UHT 1L,Beverages,Sumatera,Modern Trade,REP-01,6,19000,10,102600.0,87000
TRX-20230822-01933,2023-08-22,CUST-0199,New,PRD-01,Minyak Goreng 2L,Food,Jawa Tengah,Online,REP-05,3,35000,5,99750.0,84000
TRX-20230312-01934,2023-03-12,CUST-0340,New,PRD-02,Beras Premium 5kg,Food,Jawa Barat,Distributor,REP-04,6,65000,0,390000.0,318000
TRX-20250730-01935,2025-07-30,CUST-0592,Wholesale,PRD-11,Shampoo 170ml,Personal Care,Jabodetabek,Direct,REP-07,28,24000,10,604800.0,504000
TRX-20241205-01936,2024-12-05,CUST-0650,Wholesale,PRD-09,Pemberi Lantai 900ml,Home Care,Jabodetabek,Direct,REP-03,58,18000,5,991800.0,783000
TRX-20231029-01937,2023-10-29,CUST-0298,New,PRD-07,Susu UHT 1L,Beverages,Jawa Barat,Online,REP-04,3,19000,0,57000.0,43500
TRX-20240804-01938,2024-08-04,CUST-0796,Wholesale,PRD-12,Pasta Gigi 150g,Personal Care,Jawa Timur,Distributor,REP-06,34,15000,0,510000.0,374000
TRX-20241107-01939,2024-11-07,CUST-0270,Retail,PRD-02,Beras Premium 5kg,Food,Jabodetabek,Online,REP-04,2,65000,0,130000.0,106000
TRX-20230404-01941,2023-04-04,CUST-0522,Retail,PRD-07,Susu UHT 1L,Beverages,Jawa Timur,Direct,REP-05,4,19000,0,76000.0,58000
TRX-20260129-01942,2026-01-29,CUST-0380,New,PRD-11,Shampoo 170ml,Personal Care,Jabodetabek,Online,REP-08,5,24000,0,120000.0,90000
TRX-20230412-01944,2023-04-12,CUST-0561,New,PRD-05,Kopi Bubuk 200g,Beverages,Jabodetabek,Modern Trade,REP-08,4,22000,0,88000.0,64000
TRX-20240209-01945,2024-02-09,CUST-0132,Retail,PRD-05,Kopi Bubuk 200g,Beverages,Jawa Timur,Online,REP-07,4,22000,0,88000.0,64000
TRX-20250726-01946,2025-07-26,CUST-0331,Retail,PRD-01,Minyak Goreng 2L,Food,Sulawesi,Distributor,REP-06,4,35000,15,119000.0,112000
TRX-20230415-01947,2023-04-15,CUST-0175,Retail,PRD-06,Teh Celup Box,Beverages,Jawa Tengah,Distributor,REP-02,6,9000,20,43200.0,39000
TRX-20260219-01948,2026-02-19,CUST-0253,Wholesale,PRD-04,Tepung Terigu 1kg,Food,Jawa Barat,Distributor,REP-05,48,12500,5,570000.0,480000
TRX-20240108-01950,2024-01-08,CUST-0648,Wholesale,PRD-09,Pemberi Lantai 900ml,Home Care,Jawa Tengah,Direct,REP-01,32,18000,10,518400.0,432000
TRX-20250315-01951,2025-03-15,CUST-0462,New,PRD-12,Pasta Gigi 150g,Personal Care,Jabodetabek,Online,REP-07,3,15000,15,38250.0,33000
TRX-20260317-01952,2026-03-17,CUST-0642,Retail,PRD-10,Sabun Mandi Batang,Personal Care,Jawa Tengah,Modern Trade,REP-05,8,5000,10,36000.0,28000
TRX-20231020-01953,2023-10-20,CUST-0655,Retail,PRD-09,Pemberi Lantai 900ml,Home Care,Jawa Tengah,Direct,REP-04,3,18000,15,45900.0,40500
TRX-20250205-01954,2025-02-05,CUST-0434,Retail,PRD-07,Susu UHT 1L,Beverages,Jabodetabek,Distributor,REP-03,5,19000,0,95000.0,72500
TRX-20230712-01955,2023-07-12,CUST-0227,Retail,PRD-03,Gula Pasir 1kg,Food,Jabodetabek,Distributor,REP-07,2,16000,25,24000.0,26000
TRX-20230628-01956,2023-06-28,CUST-0698,Retail,PRD-12,Pasta Gigi 150g,Personal Care,Jabodetabek,Direct,REP-01,8,15000,10,108000.0,88000
TRX-20230626-01957,2023-06-26,CUST-0427,Retail,PRD-04,Tepung Terigu 1kg,Food,Jawa Tengah,Direct,REP-01,1,12500,25,9375.0,10000
TRX-20231107-01958,2023-11-07,CUST-0783,Wholesale,PRD-05,Kopi Bubuk 200g,Beverages,Jabodetabek,Online,REP-05,23,22000,0,506000.0,368000
TRX-20251105-01959,2025-11-05,CUST-0078,New,PRD-04,Tepung Terigu 1kg,Food,Sumatera,Distributor,REP-04,2,12500,0,25000.0,20000
TRX-20230220-01960,2023-02-20,CUST-0095,Retail,PRD-11,Shampoo 170ml,Personal Care,Jawa Barat,Direct,REP-02,6,24000,20,115200.0,108000
TRX-20231104-01961,2023-11-04,CUST-0427,Retail,PRD-07,Susu UHT 1L,Beverages,Jabodetabek,Online,REP-05,3,19000,5,54150.0,43500
TRX-20230803-01962,2023-08-03,CUST-0001,Retail,PRD-07,Susu UHT 1L,Beverages,Jawa Timur,Modern Trade,REP-08,5,19000,5,90250.0,72500
TRX-20230103-01963,2023-01-03,CUST-0094,Wholesale,PRD-11,Shampoo 170ml,Personal Care,Jawa Barat,Distributor,REP-07,20,24000,15,408000.0,360000
TRX-20231031-01964,2023-10-31,CUST-0115,New,PRD-08,Deterjen Bubuk 800g,Home Care,Jawa Timur,Online,REP-02,3,25000,15,63750.0,57000
TRX-20240106-01966,2024-01-06,CUST-0337,Retail,PRD-10,Sabun Mandi Batang,Personal Care,Sumatera,Modern Trade,REP-02,5,5000,5,23750.0,17500
TRX-20240301-01967,2024-03-01,CUST-0055,Retail,PRD-09,Pemberi Lantai 900ml,Home Care,Jawa Barat,Direct,REP-05,8,18000,15,122400.0,108000
TRX-20251101-01968,2025-11-01,CUST-0125,New,PRD-11,Shampoo 170ml,Personal Care,Jawa Tengah,Direct,REP-04,5,24000,5,114000.0,90000
TRX-20260129-01969,2026-01-29,CUST-0634,Retail,PRD-11,Shampoo 170ml,Personal Care,Jabodetabek,Direct,REP-08,8,24000,0,192000.0,144000
TRX-20240422-01970,2024-04-22,CUST-0783,Wholesale,PRD-03,Gula Pasir 1kg,Food,Jabodetabek,Distributor,REP-04,35,16000,5,532000.0,455000
TRX-20251208-01971,2025-12-08,CUST-0800,Retail,PRD-11,Shampoo 170ml,Personal Care,Jabodetabek,Direct,REP-04,15,24000,0,360000.0,270000
TRX-20240807-01972,2024-08-07,CUST-0374,Retail,PRD-09,Pemberi Lantai 900ml,Home Care,Sulawesi,Distributor,REP-06,9,18000,0,162000.0,121500
TRX-20251105-01973,2025-11-05,CUST-0666,Retail,PRD-06,Teh Celup Box,Beverages,Jabodetabek,Distributor,REP-05,2,9000,0,18000.0,13000
TRX-20250721-01974,2025-07-21,CUST-0270,Retail,PRD-07,Susu UHT 1L,Beverages,Jabodetabek,Distributor,REP-01,9,19000,10,153900.0,130500
TRX-20240415-01975,2024-04-15,CUST-0160,Retail,PRD-05,Kopi Bubuk 200g,Beverages,Jawa Barat,Direct,REP-07,1,22000,25,16500.0,16000
TRX-20240601-01977,2024-06-01,CUST-0378,Retail,PRD-09,Pemberi Lantai 900ml,Home Care,Jabodetabek,Direct,REP-01,1,18000,15,15300.0,13500
TRX-20231126-01978,2023-11-26,CUST-0691,Retail,PRD-05,Kopi Bubuk 200g,Beverages,Jawa Barat,Online,REP-08,3,22000,10,59400.0,48000
TRX-20230802-01979,2023-08-02,CUST-0643,Retail,PRD-05,Kopi Bubuk 200g,Beverages,Jawa Timur,Direct,REP-05,3,22000,0,66000.0,48000
TRX-20260610-01981,2026-06-10,CUST-0768,Retail,PRD-03,Gula Pasir 1kg,Food,Jawa Tengah,Distributor,REP-07,6,16000,10,86400.0,78000
TRX-20230509-01982,2023-05-09,CUST-0243,Retail,PRD-02,Beras Premium 5kg,Food,Jawa Timur,Modern Trade,REP-06,6,65000,0,390000.0,318000
TRX-20231227-01983,2023-12-27,CUST-0765,Wholesale,PRD-06,Teh Celup Box,Beverages,Jabodetabek,Direct,REP-05,36,9000,5,307800.0,234000
TRX-20230307-01985,2023-03-07,CUST-0510,New,PRD-03,Gula Pasir 1kg,Food,Sumatera,Distributor,REP-03,4,16000,15,54400.0,52000
TRX-20240328-01986,2024-03-28,CUST-0158,Wholesale,PRD-01,Minyak Goreng 2L,Food,Jawa Barat,Distributor,REP-02,32,35000,0,1120000.0,896000
TRX-20240615-01987,2024-06-15,CUST-0053,New,PRD-11,Shampoo 170ml,Personal Care,Jabodetabek,Distributor,REP-01,7,24000,10,151200.0,126000
